gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,MonthlyCharges_x_MTM,Tenure_x_Security,MTM_x_NoSecurity,CostPerTenureMonth,Churn
Female,0,Yes,No,5.0,No,No phone service,DSL,No,No internet service,Month-to-month,Yes,Electronic check,37.99,210.68,37.99,0.0,1.0,6.331666666666667,1
Female,0,Yes,No,61.0,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Bank transfer,54.09,3276.79,54.09,0.0,1.0,0.8724193548387097,0
Male,0,Yes,Yes,58.0,Yes,Yes,Fiber optic,Yes,Yes,Two year,Yes,Bank transfer,114.13,6631.58,0.0,58.0,0.0,1.934406779661017,0
Male,0,Yes,No,31.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Electronic check,107.75,3340.12,107.75,31.0,0.0,3.3671875,0
Male,0,No,No,69.0,Yes,No,Fiber optic,No,No,Two year,No,Credit card,19.56,1345.53,0.0,0.0,0.0,0.2794285714285714,0
Male,0,No,No,37.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer,95.59,3489.93,95.59,37.0,0.0,2.5155263157894736,0
Male,1,Yes,No,39.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Electronic check,28.77,1143.36,28.77,39.0,0.0,0.71925,0
Male,0,Yes,Yes,56.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Credit card,76.28,4256.93,0.0,0.0,0.0,1.3382456140350878,0
Male,0,Yes,No,40.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Credit card,88.8,3540.08,0.0,40.0,0.0,2.1658536585365855,0
Female,0,Yes,No,51.0,Yes,No,DSL,No internet service,No,Two year,No,Mailed check,67.45,3449.6,0.0,0.0,0.0,1.2971153846153847,0
Female,0,Yes,No,17.0,Yes,No,Fiber optic,No,No internet service,Month-to-month,No,Credit card,117.73,2001.52,117.73,0.0,1.0,6.540555555555556,0
Male,0,No,No,37.0,No,No,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Mailed check,68.06,2518.23,68.06,0.0,1.0,1.7910526315789475,0
Female,1,No,No,58.0,Yes,No phone service,DSL,No,No,Month-to-month,No,Electronic check,31.46,1821.72,31.46,0.0,1.0,0.5332203389830509,0
Male,0,No,No,69.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,21.64,1482.02,21.64,69.0,0.0,0.30914285714285716,0
Female,0,Yes,Yes,14.0,Yes,No phone service,No,No,No internet service,Month-to-month,No,Bank transfer,85.0,1177.55,85.0,0.0,1.0,5.666666666666667,1
Male,0,No,No,3.0,Yes,No phone service,DSL,Yes,Yes,One year,Yes,Electronic check,59.49,190.34,0.0,3.0,0.0,14.8725,0
Female,0,Yes,No,43.0,Yes,Yes,DSL,No,Yes,Month-to-month,No,Electronic check,85.56,3660.19,85.56,0.0,1.0,1.9445454545454546,0
Male,0,Yes,Yes,4.0,Yes,No,DSL,No internet service,No internet service,Two year,No,Electronic check,82.59,317.31,0.0,0.0,0.0,16.518,0
Female,0,No,Yes,49.0,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Bank transfer,56.56,2772.43,56.56,0.0,1.0,1.1312,1
Male,0,No,Yes,31.0,Yes,No phone service,Fiber optic,Yes,No,Month-to-month,No,Mailed check,55.55,1734.5,55.55,31.0,0.0,1.7359375,0
Female,1,No,No,57.0,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,66.24,3760.58,66.24,0.0,1.0,1.1420689655172414,1
Male,0,No,Yes,12.0,Yes,Yes,Fiber optic,Yes,No,Month-to-month,No,Electronic check,63.66,747.54,63.66,12.0,0.0,4.896923076923077,0
Female,0,No,No,4.0,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,39.66,152.8,39.66,4.0,0.0,7.9319999999999995,0
Male,0,No,No,16.0,Yes,No phone service,Fiber optic,No internet service,No,One year,Yes,Mailed check,19.48,293.75,0.0,0.0,0.0,1.1458823529411766,0
Female,0,Yes,No,5.0,No,No phone service,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.97,502.34,100.97,5.0,0.0,16.828333333333333,0
Male,0,Yes,Yes,11.0,Yes,No phone service,No,Yes,No internet service,Two year,Yes,Credit card,101.61,1072.79,0.0,11.0,0.0,8.4675,0
Female,1,Yes,No,54.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Credit card,91.45,4968.3,91.45,54.0,0.0,1.6627272727272728,0
Female,0,Yes,No,50.0,Yes,Yes,DSL,No internet service,Yes,One year,No,Mailed check,57.12,2854.56,0.0,0.0,0.0,1.1199999999999999,0
Female,0,Yes,No,45.0,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,69.68,3099.72,69.68,45.0,0.0,1.5147826086956524,0
Male,1,No,Yes,30.0,No,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,22.03,649.24,22.03,0.0,1.0,0.7106451612903226,0
Male,0,Yes,No,16.0,Yes,Yes,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,113.3,1813.84,113.3,16.0,0.0,6.664705882352941,0
Male,0,No,No,60.0,Yes,No,DSL,Yes,Yes,Month-to-month,Yes,Bank transfer,49.56,2970.99,49.56,60.0,0.0,0.8124590163934426,0
Female,0,No,No,63.0,No,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Electronic check,85.86,5382.41,85.86,0.0,1.0,1.3415625,1
Female,0,Yes,No,18.0,Yes,No phone service,Fiber optic,No,Yes,Month-to-month,No,Credit card,62.84,1155.66,62.84,0.0,1.0,3.3073684210526317,1
Male,0,Yes,No,64.0,Yes,Yes,Fiber optic,No internet service,No internet service,Month-to-month,Yes,Bank transfer,25.46,1646.36,25.46,0.0,1.0,0.39169230769230773,0
Female,0,No,No,45.0,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,87.16,,87.16,0.0,1.0,1.894782608695652,0
Male,0,Yes,Yes,25.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,No,Bank transfer,42.18,1060.76,42.18,25.0,0.0,1.6223076923076922,0
Female,0,No,No,16.0,Yes,No,No,No,No internet service,Two year,No,Credit card,80.96,1276.65,0.0,0.0,0.0,4.76235294117647,0
Male,0,No,No,42.0,Yes,No phone service,Fiber optic,No,No internet service,Two year,Yes,Electronic check,102.04,4258.12,0.0,0.0,0.0,2.3730232558139535,0
Male,0,Yes,No,2.0,Yes,No,Fiber optic,No internet service,No,One year,Yes,Credit card,53.56,88.4,0.0,0.0,0.0,17.853333333333335,0
Male,0,Yes,No,23.0,Yes,Yes,DSL,No internet service,Yes,Two year,Yes,Credit card,104.21,2411.14,0.0,0.0,0.0,4.342083333333333,0
Male,0,No,No,49.0,Yes,Yes,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,54.69,2659.1,54.69,49.0,0.0,1.0937999999999999,0
Male,0,No,No,36.0,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Credit card,55.02,1985.52,55.02,0.0,1.0,1.4870270270270272,0
Male,0,Yes,No,11.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,107.89,1157.61,107.89,0.0,1.0,8.990833333333333,1
Male,0,No,No,12.0,Yes,Yes,Fiber optic,No,No,One year,No,Bank transfer,89.23,1083.84,0.0,0.0,0.0,6.863846153846154,0
Male,0,No,No,50.0,Yes,No phone service,DSL,No,No internet service,One year,No,Credit card,77.57,3872.03,0.0,0.0,0.0,1.5209803921568625,0
Female,0,Yes,No,60.0,No,No,Fiber optic,No internet service,Yes,One year,No,Electronic check,31.97,1925.94,0.0,0.0,0.0,0.5240983606557377,0
Male,0,No,No,50.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Credit card,22.6,1104.62,22.6,50.0,0.0,0.4431372549019608,0
Male,0,Yes,No,12.0,Yes,No phone service,DSL,Yes,No,Month-to-month,No,Mailed check,89.44,1115.46,89.44,12.0,0.0,6.88,1
Female,0,No,Yes,48.0,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Mailed check,59.67,2902.06,59.67,0.0,1.0,1.2177551020408164,0
Female,0,No,No,20.0,Yes,Yes,DSL,No internet service,Yes,Month-to-month,No,Mailed check,24.83,444.99,24.83,0.0,1.0,1.1823809523809523,0
Male,1,No,No,43.0,Yes,No phone service,No,No,No,Month-to-month,Yes,Credit card,25.56,1124.02,25.56,0.0,1.0,0.5809090909090909,0
Female,0,Yes,No,42.0,Yes,No phone service,No,No internet service,Yes,One year,No,Mailed check,19.96,840.9,0.0,0.0,0.0,0.4641860465116279,0
Female,1,No,No,63.0,Yes,No phone service,DSL,Yes,No,One year,Yes,Bank transfer,68.94,4352.37,0.0,63.0,0.0,1.0771875,0
Female,0,Yes,No,59.0,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer,96.65,5710.34,96.65,59.0,0.0,1.6108333333333333,0
Male,0,Yes,No,6.0,Yes,Yes,Fiber optic,No internet service,Yes,One year,Yes,Electronic check,92.58,573.36,0.0,0.0,0.0,13.225714285714286,1
Male,0,No,No,1.0,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card,44.07,31.78,44.07,0.0,1.0,22.035,1
Male,0,No,No,67.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,86.05,5734.93,86.05,67.0,0.0,1.2654411764705882,0
Female,1,Yes,No,22.0,Yes,No phone service,DSL,No,No,One year,No,Electronic check,113.23,2477.46,0.0,0.0,0.0,4.92304347826087,0
Female,0,No,No,5.0,Yes,Yes,No,Yes,No,One year,Yes,Mailed check,98.18,474.75,0.0,5.0,0.0,16.363333333333333,0
Female,1,No,No,14.0,Yes,No,No,No,No,One year,No,Mailed check,60.43,846.12,0.0,0.0,0.0,4.028666666666667,0
Female,0,Yes,Yes,36.0,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Bank transfer,90.87,3270.8,90.87,0.0,1.0,2.4559459459459463,0
Male,0,Yes,Yes,64.0,Yes,No,Fiber optic,Yes,No internet service,Month-to-month,Yes,Electronic check,34.42,2192.39,34.42,64.0,0.0,0.5295384615384615,0
Male,0,No,No,66.0,Yes,No phone service,Fiber optic,No internet service,Yes,One year,Yes,Credit card,95.93,6317.32,0.0,0.0,0.0,1.4317910447761195,0
Female,0,No,No,47.0,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Electronic check,39.35,1862.72,39.35,47.0,0.0,0.8197916666666667,0
Female,0,Yes,No,20.0,Yes,Yes,No,No,No,Two year,No,Electronic check,55.82,1094.95,0.0,0.0,0.0,2.658095238095238,0
Male,1,No,No,51.0,Yes,No,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer,77.93,,77.93,0.0,1.0,1.4986538461538463,0
Male,0,No,No,60.0,Yes,Yes,DSL,No,No internet service,Month-to-month,No,Mailed check,74.02,4440.04,74.02,0.0,1.0,1.2134426229508195,0
Female,1,No,Yes,30.0,Yes,Yes,DSL,No internet service,No internet service,One year,Yes,Electronic check,74.34,2218.88,0.0,0.0,0.0,2.398064516129032,0
Male,1,No,Yes,43.0,Yes,No phone service,DSL,No,No,Month-to-month,No,Bank transfer,96.35,4122.9,96.35,0.0,1.0,2.189772727272727,0
Male,0,No,No,35.0,Yes,No phone service,No,Yes,No internet service,One year,No,Bank transfer,40.71,1452.63,0.0,35.0,0.0,1.1308333333333334,0
Female,0,No,No,62.0,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,104.78,6461.43,104.78,0.0,1.0,1.663174603174603,1
Male,0,No,No,44.0,Yes,No,Fiber optic,No internet service,No,Two year,No,Mailed check,21.56,957.26,0.0,0.0,0.0,0.4791111111111111,0
Male,0,No,No,4.0,Yes,Yes,No,No,Yes,Two year,Yes,Bank transfer,33.08,129.56,0.0,0.0,0.0,6.616,0
Female,1,No,No,62.0,Yes,No,No,Yes,No internet service,One year,No,Credit card,115.04,7127.15,0.0,62.0,0.0,1.8260317460317461,0
Male,1,Yes,No,40.0,No,Yes,No,Yes,No internet service,One year,Yes,Mailed check,93.84,3727.76,0.0,40.0,0.0,2.2887804878048783,0
Female,1,Yes,No,31.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Mailed check,32.91,1004.73,32.91,0.0,1.0,1.0284375,0
Male,0,No,No,14.0,Yes,No phone service,No,No,No internet service,One year,Yes,Electronic check,62.83,926.05,0.0,0.0,0.0,4.188666666666666,0
Male,0,No,No,50.0,Yes,Yes,DSL,No internet service,Yes,One year,No,Bank transfer,18.74,958.82,0.0,0.0,0.0,0.36745098039215685,0
Male,0,No,No,2.0,Yes,No,DSL,No internet service,Yes,One year,Yes,Electronic check,70.12,160.34,0.0,0.0,0.0,23.373333333333335,0
Female,1,No,No,13.0,Yes,No,Fiber optic,No,No,Month-to-month,No,Credit card,116.25,1525.45,116.25,0.0,1.0,8.303571428571429,0
Male,0,Yes,Yes,49.0,Yes,No,DSL,No,Yes,One year,No,Bank transfer,82.67,4056.1,0.0,0.0,0.0,1.6534,0
Female,0,No,No,20.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Mailed check,78.94,1607.79,78.94,20.0,0.0,3.7590476190476187,0
Male,0,Yes,No,54.0,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Electronic check,100.86,5450.92,100.86,0.0,1.0,1.8338181818181818,0
Male,0,Yes,No,19.0,Yes,No,Fiber optic,No internet service,No internet service,One year,No,Mailed check,75.65,1484.72,0.0,0.0,0.0,3.7825,0
Female,0,No,Yes,53.0,Yes,No phone service,Fiber optic,No,Yes,Two year,Yes,Electronic check,82.25,4384.96,0.0,0.0,0.0,1.5231481481481481,0
Female,0,No,No,49.0,Yes,No,No,Yes,No,Month-to-month,No,Credit card,47.75,2347.12,47.75,49.0,0.0,0.955,0
Female,1,No,No,52.0,Yes,No,Fiber optic,Yes,Yes,Month-to-month,No,Mailed check,74.4,3882.1,74.4,52.0,0.0,1.4037735849056605,0
Male,0,Yes,No,53.0,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,91.47,4847.02,91.47,0.0,1.0,1.6938888888888888,0
Male,0,Yes,No,57.0,Yes,No,No,Yes,No internet service,One year,Yes,Credit card,69.52,3997.81,0.0,57.0,0.0,1.1986206896551723,0
Female,0,No,Yes,27.0,Yes,No phone service,No,No,Yes,Month-to-month,Yes,Electronic check,58.64,1571.94,58.64,0.0,1.0,2.0942857142857143,0
Male,0,Yes,No,34.0,Yes,No phone service,DSL,Yes,No internet service,Month-to-month,Yes,Bank transfer,39.06,1341.59,39.06,34.0,0.0,1.116,0
Male,0,No,No,5.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,42.59,215.82,42.59,0.0,1.0,7.098333333333334,1
Female,0,Yes,No,25.0,Yes,Yes,No,No,No,One year,Yes,Electronic check,109.9,2732.02,0.0,0.0,0.0,4.226923076923077,0
Female,0,Yes,No,33.0,Yes,No,No,No,No,Month-to-month,No,Credit card,31.0,1031.81,31.0,0.0,1.0,0.9117647058823529,0
Male,0,No,Yes,55.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,No,Bank transfer,80.95,4397.76,80.95,55.0,0.0,1.4455357142857144,0
Female,0,No,No,65.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Credit card,91.54,5968.33,91.54,0.0,1.0,1.386969696969697,0
Female,0,Yes,No,48.0,No,Yes,Fiber optic,Yes,Yes,One year,Yes,Credit card,37.98,1854.46,0.0,48.0,0.0,0.7751020408163265,0
Male,0,No,No,10.0,Yes,No,DSL,No,Yes,Month-to-month,No,Electronic check,35.21,341.94,35.21,0.0,1.0,3.200909090909091,0
Female,0,Yes,Yes,15.0,Yes,No phone service,Fiber optic,No internet service,No internet service,Month-to-month,No,Credit card,38.9,576.67,38.9,0.0,1.0,2.43125,1
Female,0,No,No,38.0,Yes,No,DSL,Yes,No,Two year,No,Electronic check,72.77,2761.83,0.0,38.0,0.0,1.8658974358974358,0
Male,0,No,No,31.0,Yes,No phone service,DSL,No,Yes,Month-to-month,Yes,Credit card,37.1,1170.96,37.1,0.0,1.0,1.159375,0
Male,0,No,Yes,67.0,Yes,No phone service,DSL,No internet service,No,Month-to-month,No,Bank transfer,45.86,3103.61,45.86,0.0,1.0,0.6744117647058824,1
Male,0,Yes,No,13.0,Yes,Yes,DSL,Yes,No internet service,One year,No,Bank transfer,53.5,722.07,0.0,13.0,0.0,3.8214285714285716,0
Female,0,Yes,No,41.0,No,No,DSL,No,Yes,Month-to-month,No,Credit card,22.06,928.39,22.06,0.0,1.0,0.5252380952380952,0
Male,0,No,Yes,56.0,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,20.8,1172.72,20.8,56.0,0.0,0.3649122807017544,0
Male,0,No,No,32.0,Yes,No phone service,DSL,Yes,Yes,Month-to-month,Yes,Mailed check,18.67,557.46,18.67,32.0,0.0,0.5657575757575758,0
Male,0,Yes,No,18.0,Yes,Yes,DSL,No,No,Month-to-month,No,Bank transfer,106.45,1912.36,106.45,0.0,1.0,5.602631578947369,1
Male,0,No,No,10.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Electronic check,109.82,1117.03,109.82,0.0,1.0,9.983636363636363,1
Male,0,Yes,No,45.0,Yes,No,Fiber optic,Yes,No internet service,Two year,Yes,Electronic check,75.08,3397.11,0.0,45.0,0.0,1.6321739130434783,0
Female,0,Yes,No,45.0,Yes,No,Fiber optic,No,No,Month-to-month,Yes,Credit card,22.28,998.97,22.28,0.0,1.0,0.48434782608695653,0
Female,0,No,Yes,53.0,No,No,No,Yes,Yes,Two year,Yes,Bank transfer,70.83,3716.89,0.0,53.0,0.0,1.3116666666666665,0
Male,0,Yes,No,60.0,Yes,No phone service,Fiber optic,No,No,Month-to-month,Yes,Bank transfer,105.78,6364.78,105.78,0.0,1.0,1.7340983606557376,0
Male,0,No,No,71.0,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,Yes,Mailed check,103.29,7316.31,103.29,0.0,1.0,1.4345833333333333,0
Male,1,No,Yes,14.0,Yes,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Credit card,77.06,1061.63,77.06,0.0,1.0,5.137333333333333,1
Female,0,No,No,31.0,No,Yes,Fiber optic,No,No,One year,Yes,Bank transfer,29.73,942.51,0.0,0.0,0.0,0.9290625,0
Female,0,Yes,No,24.0,No,No,Fiber optic,No internet service,Yes,Month-to-month,Yes,Mailed check,52.37,1260.39,52.37,0.0,1.0,2.0947999999999998,0
Female,0,Yes,Yes,62.0,Yes,No,Fiber optic,No internet service,No,Month-to-month,No,Mailed check,116.92,7267.35,116.92,0.0,1.0,1.855873015873016,0
Female,0,Yes,No,9.0,Yes,Yes,DSL,Yes,No internet service,Month-to-month,Yes,Credit card,100.55,877.62,100.55,9.0,0.0,10.055,1
Male,0,Yes,No,48.0,Yes,Yes,Fiber optic,No internet service,Yes,Month-to-month,No,Mailed check,89.76,4306.95,89.76,0.0,1.0,1.8318367346938778,0
Male,0,No,No,23.0,Yes,Yes,Fiber optic,No internet service,No,One year,Yes,Electronic check,49.67,1109.52,0.0,0.0,0.0,2.0695833333333336,0
Male,0,Yes,Yes,1.0,Yes,No phone service,DSL,Yes,No,Month-to-month,Yes,Credit card,36.58,57.28,36.58,1.0,0.0,18.29,1
Female,1,Yes,No,43.0,Yes,No phone service,Fiber optic,No,No internet service,Month-to-month,No,Electronic check,60.8,2630.92,60.8,0.0,1.0,1.3818181818181818,1
Male,1,No,No,28.0,Yes,Yes,No,No,No internet service,Two year,Yes,Credit card,41.39,1139.81,0.0,0.0,0.0,1.427241379310345,0
Male,0,No,No,50.0,Yes,No,DSL,No,No internet service,Month-to-month,No,Bank transfer,51.55,2572.86,51.55,0.0,1.0,1.0107843137254902,0
Female,1,Yes,No,28.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Bank transfer,99.08,2786.6,99.08,28.0,0.0,3.416551724137931,1
Female,1,Yes,No,14.0,No,Yes,DSL,Yes,Yes,One year,Yes,Electronic check,35.16,472.5,0.0,14.0,0.0,2.344,0
Male,0,No,No,9.0,Yes,Yes,Fiber optic,Yes,No internet service,Two year,No,Credit card,43.06,353.16,0.0,9.0,0.0,4.306,0
Female,0,No,Yes,13.0,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Credit card,43.53,565.13,43.53,0.0,1.0,3.1092857142857144,0
Female,0,No,Yes,32.0,Yes,Yes,No,Yes,No internet service,Two year,Yes,Credit card,109.4,3516.3,0.0,32.0,0.0,3.3151515151515154,0
Female,0,Yes,Yes,20.0,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Bank transfer,28.25,545.16,28.25,0.0,1.0,1.3452380952380953,0
Female,0,Yes,No,9.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,63.93,602.26,63.93,0.0,1.0,6.393,1
Male,0,Yes,No,23.0,Yes,Yes,DSL,No internet service,Yes,One year,No,Bank transfer,,2563.15,0.0,0.0,0.0,4.62875,0
Female,0,Yes,No,60.0,Yes,Yes,Fiber optic,No,No internet service,One year,Yes,Bank transfer,104.07,6270.16,0.0,0.0,0.0,1.7060655737704917,0
Female,0,Yes,Yes,60.0,Yes,Yes,DSL,No internet service,No internet service,Month-to-month,Yes,Electronic check,83.86,5010.66,83.86,0.0,1.0,1.3747540983606557,0
Female,0,Yes,No,26.0,Yes,Yes,No,No internet service,No internet service,One year,Yes,Credit card,87.65,2258.81,0.0,0.0,0.0,3.2462962962962965,0
Female,0,No,Yes,38.0,Yes,Yes,No,No internet service,Yes,One year,No,Mailed check,,3330.74,0.0,0.0,0.0,2.2564102564102564,0
Female,1,No,Yes,14.0,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,30.28,453.19,30.28,0.0,1.0,2.018666666666667,1
Female,1,No,No,30.0,Yes,Yes,No,No internet service,No internet service,Month-to-month,Yes,Credit card,24.11,724.73,24.11,0.0,1.0,0.7777419354838709,1
Female,0,No,No,43.0,Yes,No,Fiber optic,Yes,No,Month-to-month,No,Bank transfer,18.63,,18.63,43.0,0.0,0.4234090909090909,0
Female,0,Yes,No,2.0,Yes,No,Fiber optic,No,No internet service,Month-to-month,Yes,Electronic check,66.87,161.14,66.87,0.0,1.0,22.290000000000003,1
Female,1,No,No,61.0,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.14,5352.17,88.14,0.0,1.0,1.4216129032258065,0
Male,0,Yes,No,65.0,Yes,No,No,No internet service,No internet service,Two year,Yes,Electronic check,65.74,4278.37,0.0,0.0,0.0,0.996060606060606,0
Female,1,No,No,67.0,Yes,No phone service,Fiber optic,Yes,No internet service,Month-to-month,No,Mailed check,18.85,1261.0,18.85,67.0,0.0,0.2772058823529412,0
Male,0,No,No,15.0,Yes,No,Fiber optic,Yes,No,One year,Yes,Electronic check,88.27,1356.28,0.0,15.0,0.0,5.516875,0
Female,0,Yes,No,64.0,Yes,No phone service,DSL,Yes,No,Two year,No,Electronic check,57.51,3699.61,0.0,64.0,0.0,0.8847692307692308,0
Female,0,Yes,Yes,9.0,Yes,No phone service,Fiber optic,Yes,Yes,Month-to-month,Yes,Credit card,98.37,875.55,98.37,9.0,0.0,9.837,1
Female,0,Yes,No,63.0,Yes,Yes,Fiber optic,No,No,One year,Yes,Mailed check,111.54,7061.2,0.0,0.0,0.0,1.7428125,0
Female,0,Yes,No,10.0,Yes,No phone service,No,Yes,Yes,One year,No,Bank transfer,,643.49,0.0,10.0,0.0,5.816363636363636,0
Male,0,Yes,Yes,25.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Credit card,64.62,1627.16,64.62,25.0,0.0,2.4853846153846155,1
Male,1,Yes,No,68.0,Yes,No,DSL,No,No,Month-to-month,Yes,Bank transfer,57.83,3940.43,57.83,0.0,1.0,0.8381159420289854,0
Female,0,No,No,36.0,Yes,No phone service,DSL,No internet service,Yes,Month-to-month,Yes,Electronic check,60.29,2204.62,60.29,0.0,1.0,1.6294594594594594,0
Female,0,Yes,Yes,16.0,Yes,Yes,DSL,Yes,No internet service,Two year,Yes,Credit card,79.97,1231.22,0.0,16.0,0.0,4.7041176470588235,0
Female,0,No,No,27.0,No,No,No,No,Yes,Month-to-month,No,Mailed check,91.8,2489.36,91.8,0.0,1.0,3.2785714285714285,0
Female,0,Yes,Yes,24.0,No,Yes,DSL,No,No,Month-to-month,Yes,Bank transfer,57.89,1434.73,57.89,0.0,1.0,2.3156,1
Female,0,No,No,66.0,No,Yes,No,No internet service,No,Month-to-month,No,Credit card,42.11,2754.02,42.11,0.0,1.0,0.6285074626865672,0
Male,0,No,No,30.0,Yes,No phone service,DSL,No,Yes,Month-to-month,No,Electronic check,28.68,840.9,28.68,0.0,1.0,0.9251612903225807,0
Male,0,No,Yes,7.0,Yes,No phone service,No,No internet service,Yes,Month-to-month,Yes,Electronic check,91.31,643.92,91.31,0.0,1.0,11.41375,1
Female,0,Yes,Yes,12.0,Yes,Yes,DSL,No internet service,Yes,One year,Yes,Credit card,59.41,738.14,0.0,0.0,0.0,4.569999999999999,0
Female,0,Yes,No,40.0,Yes,Yes,Fiber optic,No,Yes,Two year,Yes,Credit card,89.15,3572.78,0.0,0.0,0.0,2.174390243902439,0
Female,0,Yes,No,1.0,Yes,Yes,Fiber optic,No,No internet service,Month-to-month,Yes,Credit card,53.97,49.69,53.97,0.0,1.0,26.985,1
Female,0,No,No,18.0,Yes,No,DSL,No,Yes,One year,No,Credit card,83.45,1501.91,0.0,0.0,0.0,4.3921052631578945,0
Female,0,No,No,43.0,Yes,Yes,Fiber optic,Yes,Yes,Month-to-month,Yes,Electronic check,61.21,2624.76,61.21,43.0,0.0,1.3911363636363636,0
Female,0,No,Yes,61.0,Yes,No phone service,No,No,No internet service,Two year,Yes,Credit card,111.7,6804.45,0.0,0.0,0.0,1.8016129032258066,0
Female,0,No,No,7.0,Yes,No,DSL,Yes,No,Month-to-month,Yes,Electronic check,65.69,432.64,65.69,7.0,0.0,8.21125,0
Male,1,Yes,No,25.0,Yes,No phone service,Fiber optic,Yes,Yes,One year,Yes,Credit card,85.27,2174.26,0.0,25.0,0.0,3.2796153846153846,0
Female,0,Yes,No,28.0,Yes,No,Fiber optic,Yes,No internet service,Two year,No,Bank transfer,74.94,2101.88,0.0,28.0,0.0,2.5841379310344825,0
Female,0,Yes,No,62.0,Yes,No phone service,Fiber optic,No internet service,No internet service,One year,Yes,Credit card,101.06,6245.49,0.0,0.0,0.0,1.604126984126984,0
Male,0,Yes,No,56.0,Yes,Yes,Fiber optic,No internet service,No,Month-to-month,No,Credit card,89.38,5027.78,89.38,0.0,1.0,1.5680701754385964,0
